Organism ID in the KineticTable;Organism Name - representative
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
7;Homo sapiens
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
8;Rattus norvegicus
